Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Apr 21 2023,SPXW230421C03580000,427.96,0,527.4,532.2,0,0.3579,0.9935,0.0001,1,3580,SPXW230421P03580000,0.47,-0.08,0.45,0.55,2,0.359,-0.0068,0.0001,282
Fri Apr 21 2023,SPXW230421C03585000,0,0,522.6,527.4,0,0.327,0.9934,0.0001,0,3585,SPXW230421P03585000,0.65,0.1,0.5,0.55,8,0.3578,-0.007,0.0001,595
Fri Apr 21 2023,SPX230421C03590000,0,0,512.5,525.6,0,0,0.994,0.0001,1,3590,SPX230421P03590000,0.53,0.03,0.4,0.5,1,0.3538,-0.0064,0.0001,785
Fri Apr 21 2023,SPX230421C03595000,0,0,507.8,520.7,0,0,0.9939,0.0001,0,3595,SPX230421P03595000,0.4,-0.1,0.4,0.5,2,0.3506,-0.0065,0.0001,445
Fri Apr 21 2023,SPX230421C03600000,403.35,0,502.6,515.6,0,0,0.9937,0.0001,925,3600,SPX230421P03600000,0.43,-0.12,0.45,0.5,7,0.3495,-0.0067,0.0001,35232
Fri Apr 21 2023,SPXW230421C03600000,497.82,0,508.2,511.5,0,0.3471,0.9929,0.0001,73,3600,SPXW230421P03600000,0.56,-0.04,0.5,0.6,1977,0.35,-0.0075,0.0001,5520
Fri Apr 21 2023,SPXW230421C03610000,0,0,497.5,502.3,0,0.3435,0.9925,0.0001,0,3610,SPXW230421P03610000,0.5,-0.1,0.55,0.6,4,0.3453,-0.0079,0.0001,301
Fri Apr 21 2023,SPX230421C03620000,499.05,0,482.6,495.7,0,0,0.993,0.0001,33,3620,SPX230421P03620000,0.48,-0.07,0.45,0.55,2,0.3385,-0.0074,0.0001,2954
Fri Apr 21 2023,SPXW230421C03620000,499.05,0,487.6,492.3,0,0.3397,0.9921,0.0001,6,3620,SPXW230421P03620000,0.58,-0.07,0.55,0.65,6,0.3405,-0.0083,0.0001,486
Fri Apr 21 2023,SPX230421C03625000,487.39,0,477.6,490.7,0,0,0.9928,0.0001,119,3625,SPX230421P03625000,0.48,-0.12,0.5,0.55,76,0.3372,-0.0076,0.0001,7827
Fri Apr 21 2023,SPXW230421C03625000,439.59,0,482.6,487.3,0,0.336,0.9919,0.0001,4,3625,SPXW230421P03625000,0.6,-0.05,0.55,0.65,9,0.3372,-0.0085,0.0001,1441
Fri Apr 21 2023,SPXW230421C03630000,388.88,0,477.3,482.6,0,0.3056,0.9917,0.0001,3,3630,SPXW230421P03630000,0.56,-0.09,0.6,0.65,4,0.3356,-0.0087,0.0001,1061
Fri Apr 21 2023,SPX230421C03635000,0,0,467.6,480.7,0,0,0.9924,0.0001,1,3635,SPX230421P03635000,0.5,-0.1,0.5,0.6,25,0.3325,-0.008,0.0001,1990
Fri Apr 21 2023,SPX230421C03640000,0,0,462.7,475.7,0,0,0.9922,0.0001,25,3640,SPX230421P03640000,0.59,-0.06,0.5,0.6,1,0.3292,-0.0082,0.0001,747
Fri Apr 21 2023,SPXW230421C03640000,418.18,0,467.6,472.4,0,0.3284,0.9912,0.0001,0,3640,SPXW230421P03640000,0.75,0.05,0.6,0.7,2,0.3307,-0.0092,0.0001,526
Fri Apr 21 2023,SPX230421C03645000,485.05,9.1,457.9,470.9,1,0,0.992,0.0001,4,3645,SPX230421P03645000,0.55,-0.1,0.5,0.6,25,0.3259,-0.0084,0.0001,545
Fri Apr 21 2023,SPXW230421C03645000,370.33,0,462.7,467.4,0,0.3279,0.991,0.0001,2,3645,SPXW230421P03645000,0.6,-0.1,0.6,0.7,2,0.3274,-0.0094,0.0001,591
Fri Apr 21 2023,SPX230421C03650000,462.15,0,452.7,465.8,0,0,0.9918,0.0001,475,3650,SPX230421P03650000,0.57,-0.08,0.55,0.65,20,0.3261,-0.0086,0.0001,15730
Fri Apr 21 2023,SPXW230421C03650000,462.2,0,458.4,461.7,0,0.3242,0.9907,0.0001,40,3650,SPXW230421P03650000,0.65,-0.075,0.65,0.7,124,0.3256,-0.0096,0.0001,1238
Fri Apr 21 2023,SPXW230421C03655000,273.5,0,452.5,457.2,0,0.3064,0.9905,0.0001,3,3655,SPXW230421P03655000,0.6,-0.15,0.65,0.75,2,0.3238,-0.0099,0.0001,329
Fri Apr 21 2023,SPX230421C03660000,358.26,0,442.8,455.8,0,0,0.9913,0.0001,9,3660,SPX230421P03660000,0.7,0,0.55,0.65,2,0.3194,-0.0091,0.0001,1949
Fri Apr 21 2023,SPX230421C03665000,436.04,0,437.8,450.8,0,0,0.9911,0.0001,62,3665,SPX230421P03665000,0.65,-0.05,0.55,0.65,1,0.3157,-0.0094,0.0001,2082
Fri Apr 21 2023,SPX230421C03670000,315.06,0,433,446,0,0.235,0.9908,0.0001,12,3670,SPX230421P03670000,0.75,0.05,0.6,0.7,2,0.3155,-0.0096,0.0001,1585
Fri Apr 21 2023,SPXW230421C03670000,293,0,437.4,442.2,0,0.2912,0.9897,0.0001,19,3670,SPXW230421P03670000,0.81,0.01,0.7,0.75,32,0.3153,-0.0107,0.0001,480
Fri Apr 21 2023,SPX230421C03675000,453.36,0,428.1,441,0,0.2493,0.9906,0.0001,504,3675,SPX230421P03675000,0.7,-0.05,0.6,0.7,1,0.3122,-0.0099,0.0001,5627
Fri Apr 21 2023,SPXW230421C03675000,351.91,0,432.8,437.5,0,0.3117,0.9894,0.0001,17,3675,SPXW230421P03675000,0.77,-0.03,0.7,0.8,6,0.3133,-0.011,0.0001,1665
Fri Apr 21 2023,SPXW230421C03680000,434.62,0,427.8,432.6,0,0.3108,0.9891,0.0001,12,3680,SPXW230421P03680000,0.77,-0.08,0.7,0.8,17,0.31,-0.0113,0.0001,624
Fri Apr 21 2023,SPX230421C03685000,420.91,0,419.3,431.1,0,0.3095,0.99,0.0001,3,3685,SPX230421P03685000,0.6,-0.15,0.6,0.7,4,0.3056,-0.0104,0.0001,1249
Fri Apr 21 2023,SPXW230421C03685000,422.51,0,422.8,427.6,0,0.3071,0.9888,0.0001,3,3685,SPXW230421P03685000,0.94,0.09,0.75,0.85,20,0.3092,-0.0116,0.0001,382
Fri Apr 21 2023,SPX230421C03690000,0,0,412.9,425.9,0,0,0.9897,0.0001,1,3690,SPX230421P03690000,0.67,-0.13,0.65,0.75,1,0.305,-0.0107,0.0001,2679
Fri Apr 21 2023,SPXW230421C03690000,339.81,0,417.6,422.3,0,0.2884,0.9884,0.0002,49,3690,SPXW230421P03690000,0.82,-0.03,0.75,0.85,17,0.3059,-0.0119,0.0002,803
Fri Apr 21 2023,SPX230421C03695000,413.09,0,407.9,420.9,0,0,0.9894,0.0001,2,3695,SPX230421P03695000,0.65,-0.15,0.65,0.75,17,0.3017,-0.011,0.0001,1040
Fri Apr 21 2023,SPX230421C03700000,393.9,0,404.4,416.1,0,0.3011,0.9891,0.0001,1365,3700,SPX230421P03700000,0.69,-0.135,0.65,0.75,392,0.2983,-0.0113,0.0001,20924
Fri Apr 21 2023,SPXW230421C03700000,393.43,0,408.6,411.9,0,0.2987,0.9878,0.0002,124,3700,SPXW230421P03700000,0.9,0,0.8,0.9,98,0.3016,-0.0126,0.0002,5300
Fri Apr 21 2023,SPX230421C03705000,424.84,0,399.4,411.2,0,0.3,0.9888,0.0002,2,3705,SPX230421P03705000,0.75,-0.1,0.7,0.8,159,0.2976,-0.0116,0.0002,782
Fri Apr 21 2023,SPX230421C03710000,420.4,9.15,396.9,403.5,2,0.291,0.9884,0.0002,9,3710,SPX230421P03710000,0.85,0,0.7,0.8,0,0.2942,-0.012,0.0002,856
Fri Apr 21 2023,SPXW230421C03710000,403.84,0,398,402.7,0,0.2962,0.987,0.0002,14,3710,SPXW230421P03710000,0.75,-0.2,0.85,0.9,30,0.296,-0.0133,0.0002,347
Fri Apr 21 2023,SPXW230421C03715000,294.39,0,393,397.7,0,0.2925,0.9866,0.0002,20,3715,SPXW230421P03715000,0.95,-0.05,0.85,0.95,1,0.2938,-0.0137,0.0002,216
Fri Apr 21 2023,SPX230421C03720000,268.27,0,384.5,396.2,0,0.2913,0.9877,0.0002,69,3720,SPX230421P03720000,0.7,-0.2,0.75,0.85,72,0.29,-0.0127,0.0002,1547
Fri Apr 21 2023,SPXW230421C03720000,409.83,0,388.2,393,0,0.2789,0.9862,0.0002,90,3720,SPXW230421P03720000,0.8,-0.2,0.9,0.95,10,0.2914,-0.0141,0.0002,1025
Fri Apr 21 2023,SPX230421C03725000,303.61,0,379.5,391.3,0,0.29,0.9874,0.0002,402,3725,SPX230421P03725000,0.75,-0.2,0.75,0.85,65,0.2866,-0.0131,0.0002,5082
Fri Apr 21 2023,SPXW230421C03725000,385.95,0,383.2,388,0,0.2753,0.9858,0.0002,29,3725,SPXW230421P03725000,1.05,0,0.9,1,3,0.2891,-0.0146,0.0002,652
Fri Apr 21 2023,SPX230421C03730000,260.43,0,373.1,386.1,0,0.2147,0.987,0.0002,4,3730,SPX230421P03730000,0.75,-0.2,0.8,0.9,6,0.2855,-0.0135,0.0002,1921
Fri Apr 21 2023,SPXW230421C03730000,267.58,0,378.1,382.8,0,0.2859,0.9854,0.0002,6,3730,SPXW230421P03730000,1,-0.05,0.95,1,11,0.2867,-0.015,0.0002,598
Fri Apr 21 2023,SPXW230421C03735000,330.4,0,373.1,377.8,0,0.2822,0.9849,0.0002,93,3735,SPXW230421P03735000,1,-0.1,0.95,1.05,10,0.2843,-0.0154,0.0002,550
Fri Apr 21 2023,SPX230421C03740000,372.5,0,364.6,376.4,0,0.2832,0.9861,0.0002,3,3740,SPX230421P03740000,0.8,-0.2,0.85,0.95,6,0.2808,-0.0143,0.0002,1446
Fri Apr 21 2023,SPXW230421C03740000,372.6,0,368.1,372.9,0,0.2806,0.9845,0.0002,134,3740,SPXW230421P03740000,1.16,0.06,1,1.05,16,0.2819,-0.0159,0.0002,591
Fri Apr 21 2023,SPXW230421C03745000,247.9,0,363.2,367.9,0,0.2788,0.984,0.0002,21,3745,SPXW230421P03745000,1.12,-0.03,1,1.1,23,0.2794,-0.0164,0.0002,535
Fri Apr 21 2023,SPX230421C03750000,364.08,0,357.6,363.3,0,0.2736,0.9852,0.0002,1754,3750,SPX230421P03750000,0.93,-0.12,0.9,1,567,0.276,-0.0152,0.0002,25035
Fri Apr 21 2023,SPXW230421C03750000,338.79,0,358.9,362.2,0,0.2752,0.9834,0.0002,104,3750,SPXW230421P03750000,1.2,0,1.05,1.15,46,0.2778,-0.0169,0.0002,1458
Fri Apr 21 2023,SPX230421C03755000,353.94,0,349.7,361.4,0,0.2741,0.9848,0.0002,4,3755,SPX230421P03755000,0.85,-0.25,0.9,1,6,0.2726,-0.0157,0.0002,918
Fri Apr 21 2023,SPXW230421C03755000,357.9,0,353.3,358,0,0.2752,0.9829,0.0002,5,3755,SPXW230421P03755000,1.1,-0.1,1.05,1.15,26,0.2743,-0.0175,0.0002,305
Fri Apr 21 2023,SPX230421C03760000,354.15,0,344.7,356.5,0,0.2723,0.9842,0.0002,46,3760,SPX230421P03760000,0.96,-0.14,0.95,1.05,5,0.2711,-0.0162,0.0002,1008
Fri Apr 21 2023,SPXW230421C03760000,258.27,0,348.3,353,0,0.2715,0.9823,0.0002,6,3760,SPXW230421P03760000,1.15,-0.1,1.1,1.2,10,0.2726,-0.018,0.0002,333
Fri Apr 21 2023,SPXW230421C03765000,258.6,0,343.5,348.3,0,0.2602,0.9818,0.0003,2,3765,SPXW230421P03765000,1.2,-0.1,1.1,1.2,7,0.2691,-0.0186,0.0003,450
Fri Apr 21 2023,SPXW230421C03770000,344.34,0,338.4,343.1,0,0.2675,0.9811,0.0003,33,3770,SPXW230421P03770000,1.26,-0.04,1.15,1.25,278,0.2673,-0.0192,0.0003,443
Fri Apr 21 2023,SPX230421C03775000,355.8,9.15,329.8,341.6,1,0.2648,0.9826,0.0003,199,3775,SPX230421P03775000,1.09,-0.11,1,1.1,1215,0.2624,-0.0179,0.0003,3964
Fri Apr 21 2023,SPXW230421C03775000,294.92,0,333.4,338.1,0,0.2638,0.9805,0.0003,130,3775,SPXW230421P03775000,1.25,-0.1,1.2,1.3,66,0.2654,-0.0199,0.0003,888
Fri Apr 21 2023,SPX230421C03780000,343.17,1.42,324.8,336.6,1,0.261,0.982,0.0003,45,3780,SPX230421P03780000,1.19,-0.06,1.05,1.15,28,0.2607,-0.0185,0.0003,1693
Fri Apr 21 2023,SPXW230421C03780000,337.59,0,328.5,333.2,0,0.2633,0.9798,0.0003,42,3780,SPXW230421P03780000,1.29,-0.11,1.25,1.35,170,0.2635,-0.0206,0.0003,2386
Fri Apr 21 2023,SPXW230421C03785000,333.5,0,323.5,328.2,0,0.2596,0.9791,0.0003,25,3785,SPXW230421P03785000,1.35,-0.1,1.25,1.35,35,0.26,-0.0213,0.0003,244
Fri Apr 21 2023,SPX230421C03790000,323.68,0,313.8,326.7,0,0.2352,0.9807,0.0003,23,3790,SPX230421P03790000,1.28,-0.07,1.1,1.2,29,0.2553,-0.0198,0.0003,1748
Fri Apr 21 2023,SPXW230421C03790000,326.51,0,318.6,323.3,0,0.2588,0.9783,0.0003,96,3790,SPXW230421P03790000,1.55,0.05,1.3,1.4,150,0.2579,-0.022,0.0003,654
Fri Apr 21 2023,SPX230421C03795000,300.3,0,308.8,321.7,0,0.2315,0.98,0.0003,26,3795,SPX230421P03795000,1.47,0.12,1.15,1.25,7,0.2534,-0.0205,0.0003,981
Fri Apr 21 2023,SPXW230421C03795000,243.83,0,313.6,318.3,0,0.2551,0.9776,0.0003,13,3795,SPXW230421P03795000,1.4,-0.15,1.35,1.45,12,0.2558,-0.0228,0.0003,416
Fri Apr 21 2023,SPX230421C03800000,324.03,2.38,308,313.6,1,0.2494,0.9792,0.0003,2152,3800,SPX230421P03800000,1.38,-0.02,1.15,1.3,518,0.2508,-0.0212,0.0003,23049
Fri Apr 21 2023,SPXW230421C03800000,325.68,3.78,309.4,312.6,13,0.2527,0.9767,0.0003,113,3800,SPXW230421P03800000,1.66,0.06,1.4,1.5,453,0.2536,-0.0237,0.0003,4058
Fri Apr 21 2023,SPX230421C03805000,308.19,0,298.9,311.8,0,0.2289,0.9785,0.0003,32,3805,SPX230421P03805000,1.56,0.11,1.2,1.3,6,0.248,-0.022,0.0003,1185
Fri Apr 21 2023,SPXW230421C03805000,228.11,0,303.7,308.4,0,0.2504,0.9758,0.0004,8,3805,SPXW230421P03805000,1.35,-0.3,1.45,1.55,21,0.2514,-0.0245,0.0004,508
Fri Apr 21 2023,SPX230421C03810000,312.75,0,293.9,306.9,0,0.2274,0.9777,0.0003,20,3810,SPX230421P03810000,1.3,-0.2,1.25,1.35,1,0.2459,-0.0228,0.0003,4865
Fri Apr 21 2023,SPXW230421C03810000,315.68,0,298.8,303.5,0,0.2493,0.9749,0.0004,16,3810,SPXW230421P03810000,1.5,-0.2,1.5,1.6,92,0.2491,-0.0255,0.0004,691
Fri Apr 21 2023,SPXW230421C03815000,184.72,0,293.8,298.5,0,0.2455,0.9739,0.0004,37,3815,SPXW230421P03815000,1.45,-0.3,1.55,1.65,15,0.2467,-0.0264,0.0004,503
Fri Apr 21 2023,SPX230421C03820000,271.5,0,284,297,0,0.224,0.9759,0.0004,181,3820,SPX230421P03820000,1.45,-0.15,1.35,1.45,41,0.2415,-0.0245,0.0004,1340
Fri Apr 21 2023,SPXW230421C03820000,271.85,0,288.9,293.6,0,0.2442,0.9729,0.0004,64,3820,SPXW230421P03820000,1.3,-0.5,1.6,1.7,63,0.2443,-0.0275,0.0004,410
Fri Apr 21 2023,SPX230421C03825000,289.67,0,279.1,292,0,0.2222,0.9749,0.0004,1341,3825,SPX230421P03825000,1.4,-0.25,1.4,1.5,12281,0.2392,-0.0255,0.0004,7130
Fri Apr 21 2023,SPXW230421C03825000,313.01,15.81,284,288.6,1,0.2416,0.9718,0.0004,230,3825,SPXW230421P03825000,1.71,-0.14,1.65,1.75,1285,0.2419,-0.0286,0.0004,2048
Fri Apr 21 2023,SPX230421C03830000,284.95,0,274.2,287.1,0,0.222,0.9739,0.0004,62,3830,SPX230421P03830000,1.35,-0.35,1.45,1.55,7,0.2368,-0.0265,0.0004,1506
Fri Apr 21 2023,SPXW230421C03830000,284.83,0,279,283.7,0,0.239,0.9707,0.0004,67,3830,SPXW230421P03830000,1.8,-0.125,1.7,1.8,61,0.2394,-0.0297,0.0004,831
Fri Apr 21 2023,SPX230421C03835000,168.56,0,269.2,282.1,0,0.2183,0.9728,0.0004,240,3835,SPX230421P03835000,1.53,-0.27,1.5,1.6,1,0.2344,-0.0276,0.0004,781
Fri Apr 21 2023,SPXW230421C03835000,269.37,0,274.1,278.8,0,0.2374,0.9695,0.0004,49,3835,SPXW230421P03835000,1.85,-0.15,1.75,1.85,29,0.2368,-0.0309,0.0004,325
Fri Apr 21 2023,SPX230421C03840000,269.65,0,264.3,277.2,0,0.2178,0.9717,0.0004,79,3840,SPX230421P03840000,1.55,-0.3,1.55,1.65,21,0.232,-0.0287,0.0004,1726
Fri Apr 21 2023,SPXW230421C03840000,292.36,0,269.2,273.8,0,0.2346,0.9682,0.0005,246,3840,SPXW230421P03840000,1.8,-0.25,1.85,1.95,32,0.2353,-0.0322,0.0005,545
Fri Apr 21 2023,SPX230421C03845000,264.85,0,259.4,272.3,0,0.2171,0.9705,0.0005,90,3845,SPX230421P03845000,1.5,-0.4,1.6,1.7,1,0.2294,-0.03,0.0005,1034
Fri Apr 21 2023,SPXW230421C03845000,164.7,0,264.3,268.9,0,0.2329,0.9668,0.0005,70,3845,SPXW230421P03845000,2,-0.15,1.9,2,35,0.2326,-0.0336,0.0005,270
Fri Apr 21 2023,SPX230421C03850000,261.33,0,258.8,264.4,0,0.2226,0.9692,0.0005,5570,3850,SPX230421P03850000,2,0,1.7,1.8,13564,0.228,-0.0312,0.0005,20465
Fri Apr 21 2023,SPXW230421C03850000,251.45,0,260.1,263.3,0,0.2311,0.9654,0.0005,314,3850,SPXW230421P03850000,2.1,-0.125,2,2.1,169,0.2309,-0.035,0.0005,2964
Fri Apr 21 2023,SPX230421C03855000,252.48,0,249.5,262.4,0,0.2123,0.9678,0.0005,154,3855,SPX230421P03855000,2.45,0.4,1.75,1.85,2,0.2253,-0.0326,0.0005,1593
Fri Apr 21 2023,SPXW230421C03855000,228.9,0,254.4,259.1,0,0.2281,0.9638,0.0005,40,3855,SPXW230421P03855000,2,-0.3,2.05,2.15,18,0.2281,-0.0365,0.0005,364
Fri Apr 21 2023,SPX230421C03860000,257.33,0,244.3,257.3,0,0.2044,0.9664,0.0005,396,3860,SPX230421P03860000,1.5,-0.65,1.8,1.95,104,0.2231,-0.034,0.0005,1447
Fri Apr 21 2023,SPXW230421C03860000,257.38,0,249.7,254.4,0,0.2222,0.9622,0.0006,242,3860,SPXW230421P03860000,1.65,-0.75,2.15,2.25,18,0.2262,-0.0382,0.0006,586
Fri Apr 21 2023,SPX230421C03865000,251.93,0,239.7,252.6,0,0.2098,0.9648,0.0006,351,3865,SPX230421P03865000,1.7,-0.525,1.9,2,24,0.2209,-0.0356,0.0006,3206
Fri Apr 21 2023,SPXW230421C03865000,245.29,0,244.8,249.5,0,0.2203,0.9605,0.0006,90,3865,SPXW230421P03865000,2.55,0.05,2.25,2.35,19,0.2242,-0.0399,0.0006,366
Fri Apr 21 2023,SPX230421C03870000,215.8,0,234.8,247.7,0,0.2084,0.9632,0.0006,256,3870,SPX230421P03870000,1.5,-0.825,1.95,2.1,13,0.2185,-0.0372,0.0006,1286
Fri Apr 21 2023,SPXW230421C03870000,238.5,0,239.7,244.4,0,0.2218,0.9586,0.0006,131,3870,SPXW230421P03870000,2.45,-0.15,2.35,2.45,64,0.2221,-0.0417,0.0006,1160
Fri Apr 21 2023,SPX230421C03875000,257.14,0,229.6,242.6,0,0.201,0.9614,0.0006,1573,3875,SPX230421P03875000,2.45,0.025,2.05,2.2,1604,0.2166,-0.039,0.0006,7290
Fri Apr 21 2023,SPXW230421C03875000,261.73,0,234.9,239.5,0,0.2204,0.9567,0.0006,668,3875,SPXW230421P03875000,2.75,0.025,2.45,2.55,47,0.22,-0.0437,0.0006,2833
Fri Apr 21 2023,SPX230421C03880000,206.24,0,227.5,237.7,0,0.1995,0.9596,0.0006,521,3880,SPX230421P03880000,1.75,-0.775,2.15,2.25,6,0.2145,-0.0409,0.0006,1247
Fri Apr 21 2023,SPXW230421C03880000,247.05,3.8,230.2,234.8,2,0.2156,0.9546,0.0007,283,3880,SPXW230421P03880000,2.75,-0.1,2.55,2.65,50,0.2177,-0.0457,0.0007,906
Fri Apr 21 2023,SPX230421C03885000,224.83,0,220.1,233,0,0.2031,0.9576,0.0007,670,3885,SPX230421P03885000,2,-0.65,2.25,2.4,4,0.2124,-0.0429,0.0007,1666
Fri Apr 21 2023,SPXW230421C03885000,226.06,0,225.3,229.9,0,0.2132,0.9524,0.0007,597,3885,SPXW230421P03885000,2.55,-0.4,2.7,2.8,272,0.2162,-0.0479,0.0007,865
Fri Apr 21 2023,SPX230421C03890000,223.75,0,215.2,228.1,0,0.2011,0.9554,0.0007,973,3890,SPX230421P03890000,2.55,-0.2,2.35,2.5,122,0.2101,-0.045,0.0007,2419
Fri Apr 21 2023,SPXW230421C03890000,224.15,0,220.3,224.9,0,0.2146,0.9501,0.0008,221,3890,SPXW230421P03890000,2.25,-0.85,2.8,2.9,108,0.2137,-0.0503,0.0008,2228
Fri Apr 21 2023,SPX230421C03895000,203.53,0,212.9,223,0,0.1999,0.9532,0.0007,434,3895,SPX230421P03895000,1.85,-1.025,2.5,2.6,8,0.2082,-0.0473,0.0007,696
Fri Apr 21 2023,SPXW230421C03895000,214.02,-14.48,215.6,220.2,1,0.2051,0.9476,0.0008,98,3895,SPXW230421P03895000,2.35,-0.9,2.95,3.1,274,0.2123,-0.0528,0.0008,311
Fri Apr 21 2023,SPX230421C03900000,217.1,0,209.6,215.2,0,0.206,0.9507,0.0008,21124,3900,SPX230421P03900000,2.8,-0.225,2.6,2.75,509,0.2062,-0.0497,0.0008,33406
Fri Apr 21 2023,SPXW230421C03900000,209.14,-14.61,211.5,214.6,2,0.2093,0.945,0.0008,790,3900,SPXW230421P03900000,3.25,-0.15,3.1,3.2,417,0.21,-0.0554,0.0008,4090
Fri Apr 21 2023,SPX230421C03905000,226.1,0,201.6,213.4,0,0.2018,0.9482,0.0008,1365,3905,SPX230421P03905000,2.3,-0.85,2.75,2.85,9,0.204,-0.0523,0.0008,2043
Fri Apr 21 2023,SPXW230421C03905000,200.37,0,205.9,210.5,0,0.2015,0.9421,0.0009,123,3905,SPXW230421P03905000,3.15,-0.4,3.2,3.4,28,0.208,-0.0582,0.0009,201
Fri Apr 21 2023,SPX230421C03910000,219.9,0,196.8,208.6,0,0.1999,0.9454,0.0009,726,3910,SPX230421P03910000,2.07,-1.23,2.9,3,125,0.2021,-0.055,0.0009,1088
Fri Apr 21 2023,SPXW230421C03910000,221.1,0,201.1,205.7,0,0.2002,0.9392,0.0009,173,3910,SPXW230421P03910000,3.9,0.2,3.4,3.6,150,0.2065,-0.0612,0.0009,646
Fri Apr 21 2023,SPX230421C03915000,215,0,191.9,203.7,0,0.1979,0.9424,0.0009,399,3915,SPX230421P03915000,4.03,0.53,3,3.2,756,0.2001,-0.058,0.0009,1347
Fri Apr 21 2023,SPXW230421C03915000,183.1,0,196.3,200.9,0,0.202,0.936,0.001,133,3915,SPXW230421P03915000,4.2,0.3,3.6,3.7,8,0.2042,-0.0644,0.001,443
Fri Apr 21 2023,SPX230421C03920000,198.5,0,189.8,196.4,0,0.1991,0.9393,0.001,8329,3920,SPX230421P03920000,3.4,-0.25,3.2,3.4,3,0.1986,-0.0612,0.001,6436
Fri Apr 21 2023,SPXW230421C03920000,199.94,0,191.5,196.1,0,0.2003,0.9326,0.001,270,3920,SPXW230421P03920000,3.9,-0.2,3.8,3.9,180,0.2024,-0.0678,0.001,1004
Fri Apr 21 2023,SPX230421C03925000,192.4,0,184.1,194.1,0,0.1941,0.9359,0.001,2455,3925,SPX230421P03925000,3.8,-0.05,3.4,3.6,182,0.1969,-0.0645,0.001,10203
Fri Apr 21 2023,SPXW230421C03925000,213.42,13.62,187.2,190.4,12,0.2007,0.929,0.001,372,3925,SPXW230421P03925000,4,-0.3,4,4.1,133,0.2011,-0.0714,0.001,607
Fri Apr 21 2023,SPX230421C03930000,175.65,0,179.3,189.3,0,0.2046,0.9323,0.0011,558,3930,SPX230421P03930000,3.79,-0.26,3.6,3.8,40,0.1951,-0.0681,0.0011,2272
Fri Apr 21 2023,SPXW230421C03930000,193.38,0,181.8,186.3,0,0.1991,0.9251,0.0011,361,3930,SPXW230421P03930000,4.05,-0.5,4.2,4.4,57,0.199,-0.0753,0.0011,1324
Fri Apr 21 2023,SPX230421C03935000,183,0,174.5,184.5,0,0.2022,0.9284,0.0011,294,3935,SPX230421P03935000,2.66,-1.59,3.8,4,5,0.1932,-0.072,0.0011,580
Fri Apr 21 2023,SPXW230421C03935000,173.85,0,177.2,181.7,0,0.1953,0.921,0.0012,127,3935,SPXW230421P03935000,5.2,0.4,4.5,4.6,42,0.1974,-0.0793,0.0012,665
Fri Apr 21 2023,SPX230421C03940000,178.48,0,169.8,179.7,0,0.2002,0.9243,0.0012,711,3940,SPX230421P03940000,3.91,-0.59,4,4.2,1339,0.191,-0.0761,0.0012,4943
Fri Apr 21 2023,SPXW230421C03940000,194.69,9.14,173,176.1,2,0.1955,0.9167,0.0012,1782,3940,SPXW230421P03940000,4.8,-0.25,4.7,4.9,87,0.1955,-0.0837,0.0012,2644
Fri Apr 21 2023,SPX230421C03945000,184.1,3.7,165.1,174.9,2,0.1976,0.9199,0.0012,647,3945,SPX230421P03945000,4.75,0.05,4.3,4.5,269,0.1899,-0.0805,0.0012,976
Fri Apr 21 2023,SPXW230421C03945000,193.74,12.94,168.3,171.4,1,0.194,0.9121,0.0013,204,3945,SPXW230421P03945000,5.6,0.3,5,5.2,57,0.194,-0.0883,0.0013,528
Fri Apr 21 2023,SPX230421C03950000,179.09,0,161.7,167.2,0,0.188,0.9152,0.0013,12392,3950,SPX230421P03950000,4.9,-0.05,4.5,4.7,390,0.1875,-0.0852,0.0013,19621
Fri Apr 21 2023,SPXW230421C03950000,181.8,5.65,163.6,166.7,8,0.1922,0.9072,0.0013,452,3950,SPXW230421P03950000,5.4,-0.2,5.3,5.5,321,0.1924,-0.0932,0.0013,1594
Fri Apr 21 2023,SPX230421C03955000,171.42,0.42,154.3,164.1,1,0.1809,0.9102,0.0014,228,3955,SPX230421P03955000,3.8,-1.5,4.8,5,126,0.1859,-0.0902,0.0014,924
Fri Apr 21 2023,SPXW230421C03955000,161.8,0,158.4,162.9,0,0.1867,0.902,0.0014,130,3955,SPXW230421P03955000,6,0.05,5.6,5.8,125,0.1906,-0.0984,0.0014,472
Fri Apr 21 2023,SPX230421C03960000,174.19,0,149.6,159.7,0,0.1818,0.9049,0.0014,1578,3960,SPX230421P03960000,4.4,-1.2,5.1,5.3,42,0.1842,-0.0955,0.0014,2432
Fri Apr 21 2023,SPXW230421C03960000,174.35,7.55,153.3,157.7,2,0.1866,0.8964,0.0015,484,3960,SPXW230421P03960000,6.1,-0.2,6,6.1,116,0.1894,-0.104,0.0015,722
Fri Apr 21 2023,SPX230421C03965000,137.32,0,144.8,154.9,0,0.178,0.8992,0.0015,683,3965,SPX230421P03965000,4,-1.9,5.5,5.7,2,0.1832,-0.1012,0.0015,817
Fri Apr 21 2023,SPXW230421C03965000,153.61,0,149.2,153.6,0,0.1836,0.8905,0.0016,154,3965,SPXW230421P03965000,6.7,0.1,6.3,6.5,127,0.1872,-0.1098,0.0016,474
